taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
18,22182349,2016-03-01T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/18/22182349,"Bernal, N. 2016. Abrocoma boliviensis. The IUCN Red List of Threatened Species 2016: e.T18A22182349. Accessed on 22 June 2026.",Abrocoma boliviensis,Bolivian Chinchilla Rat,CR,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,18,self,True,False,CR
137,220501878,2022-07-10T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/137/220501878,"Sheherazade, Tsang, S.M. & Matorang, Z. 2022. Acerodon celebensis. The IUCN Red List of Threatened Species 2022: e.T137A220501878. Accessed on 22 June 2026.",Acerodon celebensis,Sulawesi Fruit Bat,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,137,self,True,False,VU
138,115517951,2015-06-20T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/138/115517951,"Mildenstein, T. 2016. Acerodon humilis (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T138A115517951. Accessed on 22 June 2026.",Acerodon humilis,Talaud Fruit Bat,EN,Decreasing,,,1577,species,,[],MAMMALIA,MAMMALS,EN,Mammals,138,self,True,False,EN
139,21988328,2016-04-05T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/139/21988328,"Mildenstein, T. & Paguntalan, L. 2016. Acerodon jubatus. The IUCN Red List of Threatened Species 2016: e.T139A21988328. Accessed on 22 June 2026.",Acerodon jubatus,Golden-capped Fruit Bat,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,139,self,True,False,EN
140,21988055,2019-04-23T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/140/21988055,"Mildenstein, T., Widmann, P., Lacerna, I., Paguntalan, L. & Jakosalem, P.G. 2020. Acerodon leucotis. The IUCN Red List of Threatened Species 2020: e.T140A21988055. Accessed on 22 June 2026.",Acerodon leucotis,Palawan Fruit Bat,VU,Decreasing,,,41348,species,,[],MAMMALIA,MAMMALS,VU,Mammals,140,self,True,False,VU
142,21989107,2015-04-20T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/142/21989107,"Mildenstein, T. 2016. Acerodon mackloti. The IUCN Red List of Threatened Species 2016: e.T142A21989107. Accessed on 22 June 2026.",Acerodon mackloti,Sunda Fruit Bat,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,142,self,True,False,VU
219,259025524,2021-05-17T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/219/259025524,"Durant, S.M., Groom, R., Ipavec, A., Mitchell, N. & Khalatbari, L. 2024. Acinonyx jubatus (amended version of 2023 assessment). The IUCN Red List of Threatened Species 2024: e.T219A259025524. Accessed on 22 June 2026.",Acinonyx jubatus,Cheetah,VU,Decreasing,6517,3123830,27720178,species,,"[220, 221, 231957008]",MAMMALIA,MAMMALS,VU,Mammals,219,self,True,False,VU
512,50180603,2016-04-27T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/512/50180603,IUCN SSC Antelope Specialist Group 2016. Addax nasomaculatus. The IUCN Red List of Threatened Species 2016: e.T512A50180603. Accessed on 22 June 2026.,Addax nasomaculatus,Addax,CR,Decreasing,30-90,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,512,self,True,False,CR
700,22197554,2016-03-01T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/700/22197554,"Roach, N. 2016. Cuniculus taczanowskii. The IUCN Red List of Threatened Species 2016: e.T700A22197554. Accessed on 22 June 2026.",Cuniculus taczanowskii,Mountain Paca,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,700,self,True,False,NT
712,121745669,2016-04-11T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/712/121745669,"Swaisgood, R., Wang, D. & Wei, F. 2016. Ailuropoda melanoleuca (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T712A121745669. Accessed on 22 June 2026.",Ailuropoda melanoleuca,Giant Panda,VU,Increasing,500-1000,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,712,self,True,False,VU
714,110023718,2015-04-11T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/714/110023718,"Glatston, A., Wei, F., Than Zaw & Sherpa, A. 2015. Ailurus fulgens (errata version published in 2017). The IUCN Red List of Threatened Species 2015: e.T714A110023718. Accessed on 22 June 2026.",Ailurus fulgens,Red Panda,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,714,self,True,False,EN
741,22382354,2016-07-11T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/741/22382354,"Alvarado Serrano, D. 2019. Neomicroxus latebricola. The IUCN Red List of Threatened Species 2019: e.T741A22382354. Accessed on 22 June 2026.",Neomicroxus latebricola,Ecuadorean Grass Mouse,EN,Decreasing,,112,13276.68,species,,[],MAMMALIA,MAMMALS,EN,Mammals,741,self,True,False,EN
754,22337774,2016-07-11T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/754/22337774,"D'Elia, G. & Patterson, B. 2018. Abrothrix sanborni. The IUCN Red List of Threatened Species 2018: e.T754A22337774. Accessed on 22 June 2026.",Abrothrix sanborni,Sanborn's Grass Mouse,NT,Decreasing,,,24806.11,species,,[],MAMMALIA,MAMMALS,NT,Mammals,754,self,True,False,NT
757,22381246,2017-01-15T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/757/22381246,"Roach, N. & Naylor, L. 2018. Akodon siberiae. The IUCN Red List of Threatened Species 2018: e.T757A22381246. Accessed on 22 June 2026.",Akodon siberiae,Cochabamba Grass Mouse,NT,Decreasing,,,25743.39,species,,[],MAMMALIA,MAMMALS,NT,Mammals,757,self,True,False,NT
761,22382206,2017-01-15T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/761/22382206,"Zeballos, H. & Vivar, E. 2018. Akodon surdus. The IUCN Red List of Threatened Species 2018: e.T761A22382206. Accessed on 22 June 2026.",Akodon surdus,Silent Grass Mouse,VU,Unknown,,,16896.18,species,,[],MAMMALIA,MAMMALS,VU,Mammals,761,self,True,False,VU
868,115559302,2018-05-07T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/868/115559302,"Louis Jr, E.E., Frasier, C.L., Bezandry, N., Sefczek, T.M., Bailey, C.A., Mittermeier, R.A., Mittermeier, J. & Réné De Roland, L.A. 2020. Allocebus trichotis. The IUCN Red List of Threatened Species 2020: e.T868A115559302. Accessed on 22 June 2026.",Allocebus trichotis,Hairy-eared Dwarf Lemur,EN,Decreasing,,,61651,species,,[],MAMMALIA,MAMMALS,EN,Mammals,868,self,True,False,EN
914,17926000,2020-03-02T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/914/17926000,"Cortes-Ortíz, L., Rosales-Meda, M., Marsh, L.K. & Mittermeier, R.A. 2020. Alouatta pigra. The IUCN Red List of Threatened Species 2020: e.T914A17926000. Accessed on 22 June 2026.",Alouatta pigra,Yucatán Black Howler Monkey,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,914,self,True,False,EN
918,190435652,2020-07-27T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/918/190435652,"Fialho, M.S., Jerusalinsky, L., Ferreira, J.G., Pinto, T., Laroque, P.O., Cortes-Ortíz, L. & Freire Filho, R. 2021. Alouatta ululata. The IUCN Red List of Threatened Species 2021: e.T918A190435652. Accessed on 22 June 2026.",Alouatta ululata,Maranhão Red-handed Howler Monkey,EN,Decreasing,250-2500,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,918,self,True,False,EN
953,115054544,2016-04-19T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/953/115054544,"Molur, S. 2016. Alticola montosa (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T953A115054544. Accessed on 22 June 2026.",Alticola montosa,Central Kashmir Vole,VU,Decreasing,,500-2000,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,953,self,True,False,VU
954,115054678,2016-07-11T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/954/115054678,"Kennerley, R. 2016. Alticola roylei (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T954A115054678. Accessed on 22 June 2026.",Alticola roylei,Royle's Mountain Vole,NT,Decreasing,,10-500,45190,species,,[],MAMMALIA,MAMMALS,NT,Mammals,954,self,True,False,NT
1087,21283546,2014-02-12T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/1087/21283546,"Maree, S. 2015. Neamblysomus gunningi. The IUCN Red List of Threatened Species 2015: e.T1087A21283546. Accessed on 22 June 2026.",Neamblysomus gunningi,Gunning's Golden Mole,EN,Unknown,,96,1327,species,,[],MAMMALIA,MAMMALS,EN,Mammals,1087,self,True,False,EN
1089,21285354,2014-01-27T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/1089/21285354,"Maree, S. 2015. Neamblysomus julianae. The IUCN Red List of Threatened Species 2015: e.T1089A21285354. Accessed on 22 June 2026.",Neamblysomus julianae,Juliana's Golden Mole,EN,Unknown,,160,44000,species,,[],MAMMALIA,MAMMALS,EN,Mammals,1089,self,True,False,EN
1141,50181613,2016-04-17T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/1141/50181613,"Heckel, J., Wilhelmi, F., Kaariye, X. & Amir, O. 2016. Ammodorcas clarkei. The IUCN Red List of Threatened Species 2016: e.T1141A50181613. Accessed on 22 June 2026.",Ammodorcas clarkei,Dibatag,VU,Decreasing,2800,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,1141,self,True,False,VU
1149,22251492,2016-07-11T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/1149/22251492,"Koprowski, J. 2017. Ammospermophilus nelsoni. The IUCN Red List of Threatened Species 2017: e.T1149A22251492. Accessed on 22 June 2026.",Ammospermophilus nelsoni,Nelson's Antelope Squirrel,EN,Decreasing,,415,21264.37,species,,[],MAMMALIA,MAMMALS,EN,Mammals,1149,self,True,False,EN
1151,214430287,2020-08-26T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/1151/214430287,"Cassinello, J., Bounaceur, F., Brito, J.C., Bussière, E., Cuzin, F., Gil-Sánchez, J., Herrera-Sánchez, F.J. & Wacher, T. 2022. Ammotragus lervia (amended version of 2021 assessment). The IUCN Red List of Threatened Species 2022: e.T1151A214430287. Accessed on 22 June 2026.",Ammotragus lervia,Aoudad,VU,Decreasing,5000-10000,,6624571,species,,[],MAMMALIA,MAMMALS,VU,Mammals,1151,self,True,False,VU
1154,22070889,2014-07-14T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/1154/22070889,"Velazco, P., Huamani, L. & Cadenillas, R. 2015. Amorphochilus schnablii. The IUCN Red List of Threatened Species 2015: e.T1154A22070889. Accessed on 22 June 2026.",Amorphochilus schnablii,Smoky Bat,VU,Stable,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,1154,self,True,False,VU
1564,22391789,2017-01-15T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/1564/22391789,"Tirira, D.G. 2018. Anotomys leander. The IUCN Red List of Threatened Species 2018: e.T1564A22391789. Accessed on 22 June 2026.",Anotomys leander,Ecuadoran Ichthyomyine,EN,Decreasing,,40,75068.11,species,,[],MAMMALIA,MAMMALS,EN,Mammals,1564,self,True,False,EN
1620,22103184,2019-07-29T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/1620/22103184,"Leary, T., Lavery, T.H. & Pennay, M. 2020. Anthops ornatus. The IUCN Red List of Threatened Species 2020: e.T1620A22103184. Accessed on 22 June 2026.",Anthops ornatus,Solomons Leaf-nosed Bat,VU,Decreasing,,,88297,species,,[],MAMMALIA,MAMMALS,VU,Mammals,1620,self,True,False,VU
1789,22129523,2018-01-08T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/1789/22129523,"Solari, S. 2018. Bauerus dubiaquercus. The IUCN Red List of Threatened Species 2018: e.T1789A22129523. Accessed on 22 June 2026.",Bauerus dubiaquercus,Van Gelder's Bat,NT,Unknown,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,1789,self,True,False,NT
1793,283511258,2020-01-31T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/1793/283511258,"Jacques, H., Reed-Smith, J. & Somers, M.J. 2021. Aonyx capensis (errata version published in 2025). The IUCN Red List of Threatened Species 2021: e.T1793A283511258. Accessed on 22 June 2026.",Aonyx capensis,African Clawless Otter,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,1793,self,True,False,NT
1794,164576337,2020-01-31T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/1794/164576337,"Jacques, H., Reed-Smith, J., Davenport, L. & Somers, M.J. 2021. Aonyx congicus. The IUCN Red List of Threatened Species 2021: e.T1794A164576337. Accessed on 22 June 2026.",Aonyx congicus,Congo Clawless Otter,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,1794,self,True,False,NT
1802,164046186,2019-03-18T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/1802/164046186,"Shanee, S., Cornejo, F.M. & Mittermeier, R.A. 2020. Aotus miconax (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2020: e.T1802A164046186. Accessed on 22 June 2026.",Aotus miconax,Andean Night Monkey,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,1802,self,True,False,EN
1807,190452803,2015-01-26T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/1807/190452803,"Link, A., Urbani, B. & Mittermeier, R.A. 2021. Aotus griseimembra (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T1807A190452803. Accessed on 22 June 2026.",Aotus griseimembra,Grey-handed Night Monkey,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,1807,self,True,False,VU
1808,17922601,2020-12-03T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/1808/17922601,"Link, A., de la Torre, S. & Moscoso, P. 2021. Aotus lemurinus. The IUCN Red List of Threatened Species 2021: e.T1808A17922601. Accessed on 22 June 2026.",Aotus lemurinus,Colombian Night Monkey,VU,Decreasing,,,438399,species,,[],MAMMALIA,MAMMALS,VU,Mammals,1808,self,True,False,VU
1896,115058351,2015-10-13T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/1896/115058351,"Kennerley, R. 2016. Apodemus hyrcanicus (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T1896A115058351. Accessed on 22 June 2026.",Apodemus hyrcanicus,Hyrcanian Field Mouse,NT,Decreasing,,,239894,species,,[],MAMMALIA,MAMMALS,NT,Mammals,1896,self,True,False,NT
1933,209536462,2016-01-31T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/1933/209536462,"Aplin, K., Armstrong, K.N. & Wright, D. 2021. Aproteles bulmerae (amended version of 2016 assessment). The IUCN Red List of Threatened Species 2021: e.T1933A209536462. Accessed on 22 June 2026.",Aproteles bulmerae,Bulmer's Fruit Bat,CR,Decreasing,137-160,8,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,1933,self,True,False,CR
2018,22389273,2020-08-31T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/2018/22389273,"Blois, J. & Clausen, M.K. 2020. Arborimus pomo. The IUCN Red List of Threatened Species 2020: e.T2018A22389273. Accessed on 22 June 2026.",Arborimus pomo,Sonoma Tree Vole,NT,Decreasing,,,32875,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2018,self,True,False,NT
2045,22450039,2016-11-11T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/2045/22450039,"Kennerley, R. 2017. Archboldomys luzonensis. The IUCN Red List of Threatened Species 2017: e.T2045A22450039. Accessed on 22 June 2026.",Archboldomys luzonensis,Isarog Shrew Mouse,VU,Stable,,,22,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2045,self,True,False,VU
2054,17969996,2016-08-04T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/2054/17969996,"Oates, J.F. & Svensson, M.S. 2019. Arctocebus calabarensis. The IUCN Red List of Threatened Species 2019: e.T2054A17969996. Accessed on 22 June 2026.",Arctocebus calabarensis,Calabar Angwantibo,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2054,self,True,False,NT
2057,45223722,2014-10-30T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/2057/45223722,"Trillmich, F. 2015. Arctocephalus galapagoensis. The IUCN Red List of Threatened Species 2015: e.T2057A45223722. Accessed on 22 June 2026.",Arctocephalus galapagoensis,Galápagos Fur Seal,EN,Decreasing,10000,109400,119277,species,,[],MAMMALIA,MAMMALS,EN,Mammals,2057,self,True,False,EN
2145,115060298,2016-07-14T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/2145/115060298,"Lavrenchenko, L. 2016. Arvicanthis blicki (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T2145A115060298. Accessed on 22 June 2026.",Arvicanthis blicki,Blick's Grass Rat,NT,Unknown,,,23971,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2145,self,True,False,NT
2150,2775649,2023-02-27T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/2150/2775649,"Amori, G. 2024. Arvicola sapidus. The IUCN Red List of Threatened Species 2024: e.T2150A2775649. Accessed on 22 June 2026.",Arvicola sapidus,Southern Water Vole,NT,Decreasing,,,1455548,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2150,self,True,False,NT
2276,191684587,2019-03-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2276/191684587,"Link, A., Palacios, E., Stevenson, P.R., Boubli, J.P., Mittermeier, R.A., Shanee, S., Urbani, B., de la Torre, S., Cornejo, F.M., Moscoso, P., Mourthé, Í., Muniz, C.C. & Rylands, A.B. 2021. Ateles belzebuth (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T2276A191684587. Accessed on 22 June 2026.",Ateles belzebuth,White-bellied Spider Monkey,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,2276,self,True,False,EN
2279,191688782,2020-02-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2279/191688782,"Cortes-Ortíz, L., Solano-Rojas, D., Rosales-Meda, M., Williams-Guillén, K., Méndez-Carvajal, P.G., Marsh, L.K., Canales-Espinosa, D. & Mittermeier, R.A. 2021. Ateles geoffroyi (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T2279A191688782. Accessed on 22 June 2026.",Ateles geoffroyi,Central American Spider Monkey,EN,Decreasing,,,,species,,"[2280, 2286, 2287, 2289, 43901, 160872795]",MAMMALIA,MAMMALS,EN,Mammals,2279,self,True,False,EN
2282,191689524,2019-03-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2282/191689524,"Ravetta, A.L., Buss, G. & Mittermeier, R.A. 2021. Ateles marginatus (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T2282A191689524. Accessed on 22 June 2026.",Ateles marginatus,White-whiskered Spider Monkey,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,2282,self,True,False,EN
2283,191691902,2019-03-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/2283/191691902,"Mittermeier, R.A., Boubli, J.P., Urbani, B., Régis, T. & de Melo, F.R. 2021. Ateles paniscus (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T2283A191691902. Accessed on 22 June 2026.",Ateles paniscus,Red-faced Black Spider Monkey,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2283,self,True,False,VU
2434,115559557,2019-11-01T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/2434/115559557,"Patel, E. 2020. Avahi laniger. The IUCN Red List of Threatened Species 2020: e.T2434A115559557. Accessed on 22 June 2026.",Avahi laniger,Eastern Woolly Lemur,VU,Decreasing,,,96126,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2434,self,True,False,VU
2435,182234286,2018-09-19T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/2435/182234286,"Eppley, T.M.E., Patel, E. & Steffens, T.S. 2020. Avahi occidentalis (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2020: e.T2435A182234286. Accessed on 22 June 2026.",Avahi occidentalis,Lorenz Von Liburnau’s Woolly Lemur,VU,Decreasing,,,8619,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2435,self,True,False,VU
2446,22156678,2014-11-17T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/2446/22156678,"Widmann, P. & Lastica, E. 2015. Axis calamianensis. The IUCN Red List of Threatened Species 2015: e.T2446A22156678. Accessed on 22 June 2026.",Axis calamianensis,Calamian Deer,EN,Decreasing,,,2591,species,,[],MAMMALIA,MAMMALS,EN,Mammals,2446,self,True,False,EN
2447,73071875,2014-11-17T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/2447/73071875,"Semiadi, G., Duckworth, J.W. & Timmins, R. 2015. Axis kuhlii. The IUCN Red List of Threatened Species 2015: e.T2447A73071875. Accessed on 22 June 2026.",Axis kuhlii,Bawean Deer,CR,Stable,200-500,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,2447,self,True,False,CR
2461,9441445,2008-06-30T01:00:00.000+01:00,2008,https://www.iucnredlist.org/species/2461/9441445,"Macdonald, A.A., Burton, J. & Leus, K. 2008. Babyrousa babyrussa. The IUCN Red List of Threatened Species 2008: e.T2461A9441445. Accessed on 22 June 2026.",Babyrousa babyrussa,Hairy Babirusa,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2461,self,True,False,VU
2475,130482064,2018-06-25T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/2475/130482064,"Cooke, J.G. 2018. Balaenoptera borealis. The IUCN Red List of Threatened Species 2018: e.T2475A130482064. Accessed on 22 June 2026.",Balaenoptera borealis,Sei Whale,EN,Increasing,50000,,,species,,"[134811042, 134811048]",MAMMALIA,MAMMALS,EN,Mammals,2475,self,True,False,EN
2477,156923585,2018-03-16T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2477/156923585,"Cooke, J.G. 2018. Balaenoptera musculus (errata version published in 2019). The IUCN Red List of Threatened Species 2018: e.T2477A156923585. Accessed on 22 June 2026.",Balaenoptera musculus,Blue Whale,EN,Increasing,5000-15000,,,species,,"[2479, 41713, 132712, 134811081, 134811092]",MAMMALIA,MAMMALS,EN,Mammals,2477,self,True,False,EN
2478,50349982,2018-02-04T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2478/50349982,"Cooke, J.G. 2018. Balaenoptera physalus. The IUCN Red List of Threatened Species 2018: e.T2478A50349982. Accessed on 22 June 2026.",Balaenoptera physalus,Fin Whale,VU,Increasing,100000,,,species,,"[134811104, 134811118, 134811131]",MAMMALIA,MAMMALS,VU,Mammals,2478,self,True,False,VU
2480,50350661,2018-01-02T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2480/50350661,"Cooke, J.G., Zerbini, A.N. & Taylor, B.L. 2018. Balaenoptera bonaerensis. The IUCN Red List of Threatened Species 2018: e.T2480A50350661. Accessed on 22 June 2026.",Balaenoptera bonaerensis,Antarctic Minke Whale,NT,Unknown,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2480,self,True,False,NT
2531,97206692,2014-07-07T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/2531/97206692,"Tirira, D. 2015. Balantiopteryx infusca (errata version published in 2016). The IUCN Red List of Threatened Species 2015: e.T2531A97206692. Accessed on 22 June 2026.",Balantiopteryx infusca,Ecuadorian Sac-winged Bat,VU,Decreasing,,,18551,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2531,self,True,False,VU
2532,22030080,2014-09-11T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/2532/22030080,"Lim, B. 2015. Balantiopteryx io. The IUCN Red List of Threatened Species 2015: e.T2532A22030080. Accessed on 22 June 2026.",Balantiopteryx io,Thomas's Sac-winged Bat,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2532,self,True,False,VU
2553,22029285,2016-04-25T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/2553/22029285,"Piraccini, R. 2016. Barbastella barbastellus. The IUCN Red List of Threatened Species 2016: e.T2553A22029285. Accessed on 22 June 2026.",Barbastella barbastellus,Barbastelle Bat,NT,Decreasing,,,12455378,species,,[278681004],MAMMALIA,MAMMALS,NT,Mammals,2553,self,True,False,NT
2675,45196818,2015-02-28T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/2675/45196818,"De Luca, W., Rovero, F. & Do Linh San, E. 2015. Bdeogale jacksoni. The IUCN Red List of Threatened Species 2015: e.T2675A45196818. Accessed on 22 June 2026.",Bdeogale jacksoni,Jackson's Mongoose,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2675,self,True,False,NT
2783,21960911,2016-02-11T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/2783/21960911,"Burbidge, A.A., Woinarski, J. & Johnson, C.N. 2016. Bettongia gaimardi. The IUCN Red List of Threatened Species 2016: e.T2783A21960911. Accessed on 22 June 2026.",Bettongia gaimardi,Tasmanian Bettong,NT,Unknown,20000-50000,5000,27100,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2783,self,True,False,NT
2784,258664246,2024-11-08T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/2784/258664246,"Burbidge, A.A., Woinarski, J.C.Z., Cowen, S. & Palmer, B.J. 2025. Bettongia lesueur. The IUCN Red List of Threatened Species 2025: e.T2784A258664246. Accessed on 22 June 2026.",Bettongia lesueur,Boodie,NT,Stable,13500,610,1284600,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2784,self,True,False,NT
2785,258664485,2024-12-22T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/2785/258664485,"Burbidge, A.A., Wayne, A., Harrison, N., Woinarski, J.C.Z. & Drew, M. 2025. Bettongia penicillata. The IUCN Red List of Threatened Species 2025: e.T2785A258664485. Accessed on 22 June 2026.",Bettongia penicillata,Woylie,NT,Decreasing,"70000-235000, 140000",1900,810000,species,,[],MAMMALIA,MAMMALS,NT,Mammals,2785,self,True,False,NT
2787,258664746,2024-11-30T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/2787/258664746,"Fisher, D. & Burbidge, A.A. 2025. Bettongia tropica. The IUCN Red List of Threatened Species 2025: e.T2787A258664746. Accessed on 22 June 2026.",Bettongia tropica,Northern Bettong,EN,Decreasing,800-1600,173,6023,species,,[],MAMMALIA,MAMMALS,EN,Mammals,2787,self,True,False,EN
2803,22356343,2017-02-28T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/2803/22356343,"D'Elia, G. & Pardinas, U. 2018. Bibimys torresi. The IUCN Red List of Threatened Species 2018: e.T2803A22356343. Accessed on 22 June 2026.",Bibimys torresi,Torres's Crimson-nosed Rat,VU,Decreasing,,,12559.52,species,,[],MAMMALIA,MAMMALS,VU,Mammals,2803,self,True,False,VU
