taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
3463,96877331,2016-12-03T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/3463/96877331,"Kidera, N. & Ota, H. 2017. Calamaria pfefferi. The IUCN Red List of Threatened Species 2017: e.T3463A96877331. Accessed on 21 June 2026.",Calamaria pfefferi,Pfeffer's Reed Snake,EN,Decreasing,,49.99,373.1,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",3463,self,True,False,EN
3630,123298313,2019-09-15T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/3630/123298313,"Amarasinghe, A., Wijethilaka, N., Pushpamal, V., Botejue, M., de Alwis Goonatilake, S., Gabadage, D. & Perera, N. 2021. Calotes liocephalus. The IUCN Red List of Threatened Species 2021: e.T3630A123298313. Accessed on 21 June 2026.",Calotes liocephalus,Crestless Lizard,EN,Decreasing,,,588,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",3630,self,True,False,EN
3673,10014488,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3673/10014488,"Cordeiro, J. & Thoma, R.F. 2010. Cambarus bouchardi. The IUCN Red List of Threatened Species 2010: e.T3673A10014488. Accessed on 21 June 2026.",Cambarus bouchardi,Big South Fork Crayfish,NT,Unknown,,,1859,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",3673,self,True,False,NT
3677,10016381,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3677/10016381,"Cordeiro, J. & Thoma, R.F. 2010. Cambarus obeyensis. The IUCN Red List of Threatened Species 2010: e.T3677A10016381. Accessed on 21 June 2026.",Cambarus obeyensis,Obey Crayfish,CR,Decreasing,,,86,species,,[],MALACOSTRACA,FW_CRAYFISH,CR,"Other (Reptiles, Amphib., Crust.)",3677,self,True,False,CR
3678,10012602,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3678/10012602,"Cordeiro, J. & Thoma, R.F. 2010. Cambarus zophonastes. The IUCN Red List of Threatened Species 2010: e.T3678A10012602. Accessed on 21 June 2026.",Cambarus zophonastes,Hell Creek Cave Crayfish,CR,Unknown,,0.5,,species,,[],MALACOSTRACA,FW_CRAYFISH,CR,"Other (Reptiles, Amphib., Crust.)",3678,self,True,False,CR
3682,10018854,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3682/10018854,"Bergey, E., Cordeiro, J. & Thoma, R.F. 2010. Cambarus subterraneus. The IUCN Red List of Threatened Species 2010: e.T3682A10018854. Accessed on 21 June 2026.",Cambarus subterraneus,Delaware County Cave Crayfish,CR,Unknown,34,,9,species,,[],MALACOSTRACA,FW_CRAYFISH,CR,"Other (Reptiles, Amphib., Crust.)",3682,self,True,False,CR
3683,10020038,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3683/10020038,"Bergey, E., Cordeiro, J. & Thoma, R.F. 2010. Cambarus tartarus. The IUCN Red List of Threatened Species 2010: e.T3683A10020038. Accessed on 21 June 2026.",Cambarus tartarus,Oklahoma Cave Crayfish,CR,Unknown,,,0-100,species,,[],MALACOSTRACA,FW_CRAYFISH,CR,"Other (Reptiles, Amphib., Crust.)",3683,self,True,False,CR
3684,10020768,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3684/10020768,"Cordeiro, J. & Thoma, R.F. 2010. Cambarus williami. The IUCN Red List of Threatened Species 2010: e.T3684A10020768. Accessed on 21 June 2026.",Cambarus williami,Brawleys Fork Crayfish,NT,Unknown,,,233,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",3684,self,True,False,NT
3685,10021342,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3685/10021342,"Cordeiro, J., Skelton, C. & Thoma, R.F. 2010. Cambarus truncatus. The IUCN Red List of Threatened Species 2010: e.T3685A10021342. Accessed on 21 June 2026.",Cambarus truncatus,Oconee Burrowing Crayfish,NT,Unknown,,,228,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",3685,self,True,False,NT
3688,10018152,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3688/10018152,"Cordeiro, J., Jones, T., DiStefano, R. & Thoma, R.F. 2010. Cambarus aculabrum. The IUCN Red List of Threatened Species 2010: e.T3688A10018152. Accessed on 21 June 2026.",Cambarus aculabrum,Benton County Cave Crayfish,CR,Unknown,40,0.4-4,,species,,[],MALACOSTRACA,FW_CRAYFISH,CR,"Other (Reptiles, Amphib., Crust.)",3688,self,True,False,CR
3690,10022311,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3690/10022311,"Cordeiro, J., Skelton, C. & Thoma, R.F. 2010. Cambarus coosawattae. The IUCN Red List of Threatened Species 2010: e.T3690A10022311. Accessed on 21 June 2026.",Cambarus coosawattae,Coosawattee Crayfish,NT,Stable,,,1284,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",3690,self,True,False,NT
3692,10024504,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3692/10024504,"Cordeiro, J., Thoma, R.F. & Skelton, C. 2010. Cambarus cymatilis. The IUCN Red List of Threatened Species 2010: e.T3692A10024504. Accessed on 21 June 2026.",Cambarus cymatilis,Conasauga Blue Burrower,EN,Unknown,,0-20,1790,species,,[],MALACOSTRACA,FW_CRAYFISH,EN,"Other (Reptiles, Amphib., Crust.)",3692,self,True,False,EN
3693,10025586,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3693/10025586,"Cordeiro, J. & Thoma, R.F. 2010. Cambarus elkensis. The IUCN Red List of Threatened Species 2010: e.T3693A10025586. Accessed on 21 June 2026.",Cambarus elkensis,Elk River Crayfish,VU,Unknown,,,4387,species,,[],MALACOSTRACA,FW_CRAYFISH,VU,"Other (Reptiles, Amphib., Crust.)",3693,self,True,False,VU
3696,10022695,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3696/10022695,"Cordeiro, J., Skelton, C. & Thoma, R.F. 2010. Cambarus harti. The IUCN Red List of Threatened Species 2010: e.T3696A10022695. Accessed on 21 June 2026.",Cambarus harti,Piedmont Blue Burrower,EN,Unknown,,,680,species,,[],MALACOSTRACA,FW_CRAYFISH,EN,"Other (Reptiles, Amphib., Crust.)",3696,self,True,False,EN
3700,10027801,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3700/10027801,"Cordeiro, J. & Thoma, R.F. 2010. Cambarus nerterius. The IUCN Red List of Threatened Species 2010: e.T3700A10027801. Accessed on 21 June 2026.",Cambarus nerterius,Greenbrier Cave Crayfish,NT,Stable,,,2296,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",3700,self,True,False,NT
3704,10031764,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/3704/10031764,"Skelton, C., Cordeiro, J. & Thoma, R.F. 2010. Cambarus speciosus. The IUCN Red List of Threatened Species 2010: e.T3704A10031764. Accessed on 21 June 2026.",Cambarus speciosus,Beautiful Crayfish,NT,Stable,,,2267,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",3704,self,True,False,NT
3897,119333622,2015-08-23T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/3897/119333622,"Casale, P. & Tucker, A.D. 2017. Caretta caretta (amended version of 2015 assessment). The IUCN Red List of Threatened Species 2017: e.T3897A119333622. Accessed on 21 June 2026.",Caretta caretta,Loggerhead Turtle,VU,Decreasing,,,,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",3897,self,True,False,VU
3898,2884984,2017-05-28T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/3898/2884984,"Eisemberg, C., van Dijk, P.P., Georges, A. & Amepou, Y. 2018. Carettochelys insculpta. The IUCN Red List of Threatened Species 2018: e.T3898A2884984. Accessed on 21 June 2026.",Carettochelys insculpta,Pig-nosed Turtle,EN,Decreasing,,,,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",3898,self,True,False,EN
3989,152276140,2018-04-24T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/3989/152276140,"Cole, N., Hector, A., Roopa, P., Mootoocurpen, R. & Goder, M. 2018. Casarea dussumieri (errata version published in 2019). The IUCN Red List of Threatened Species 2018: e.T3989A152276140. Accessed on 21 June 2026.",Casarea dussumieri,Keel-scaled Boa,VU,Increasing,1818,2.89,32.95,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",3989,self,True,False,VU
4055,85633603,2018-09-14T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/4055/85633603,IUCN SSC Amphibian Specialist Group 2019. Calyptocephalella gayi. The IUCN Red List of Threatened Species 2019: e.T4055A85633603. Accessed on 21 June 2026.,Calyptocephalella gayi,Helmeted Water Toad,VU,Decreasing,,,176083.3,species,,[],AMPHIBIA,AMPHIBIANS,VU,"Other (Reptiles, Amphib., Crust.)",4055,self,True,False,VU
4094,71739426,2015-07-20T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/4094/71739426,"Wilson, B.S., Hedges, S.B. & Gibson, R. 2017. Celestus duquesneyi. The IUCN Red List of Threatened Species 2017: e.T4094A71739426. Accessed on 21 June 2026.",Celestus duquesneyi,Blue-tailed Galliwasp,CR,Decreasing,,13,13,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",4094,self,True,False,CR
4095,115067535,2015-07-20T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/4095/115067535,"Wilson, B.S., Hedges, B., Gibson, R. & Koenig, S. 2016. Celestus fowleri (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T4095A115067535. Accessed on 21 June 2026.",Celestus fowleri,Bromeliad Galliwasp,VU,Stable,,13,13,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",4095,self,True,False,VU
4096,115067750,2015-07-21T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/4096/115067750,"Wilson, B.S., Hedges, B. & Gibson, R. 2016. Celestus microblepharis (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T4096A115067750. Accessed on 21 June 2026.",Celestus microblepharis,Small-eyed Galliwasp,CR,Decreasing,,,10,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",4096,self,True,False,CR
4097,181348221,2015-07-21T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4097/181348221,"Wilson, B.S. & Hedges, S.B. 2020. Celestus occiduus (amended version of 2017 assessment). The IUCN Red List of Threatened Species 2020: e.T4097A181348221. Accessed on 21 June 2026.",Celestus occiduus,Jamaica Giant Galliwasp,CR,Unknown,40,,,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",4097,self,True,False,CR
4178,123298336,2019-09-15T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/4178/123298336,"Samarawickrama, P., Botejue, M., Amarasinghe, A., Gabadage, D., Jayasekara, D., Karunarathna, S., Perera, N., Pushpamal, V., de Alwis Goonatilake, S., Wikramanyake, S. & Samarasinghe, D. 2021. Ceratophora tennentii. The IUCN Red List of Threatened Species 2021: e.T4178A123298336. Accessed on 21 June 2026.",Ceratophora tennentii,Rhinoceros Agama,EN,Decreasing,,,327,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",4178,self,True,False,EN
4567,18979867,2016-04-04T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/4567/18979867,"Hammerson, G.A. 2019. Charina umbratica. The IUCN Red List of Threatened Species 2019: e.T4567A18979867. Accessed on 21 June 2026.",Charina umbratica,Southern Rubber Boa,VU,Decreasing,,,2000-3000,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",4567,self,True,False,VU
4608,21644618,2019-03-11T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/4608/21644618,"Rhodin, A.G.J. & Georges, A. 2020. Chelodina parkeri. The IUCN Red List of Threatened Species 2020: e.T4608A21644618. Accessed on 21 June 2026.",Chelodina parkeri,Parker's Snake-necked Turtle,NT,Decreasing,,,58000,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",4608,self,True,False,NT
4609,3004755,2019-10-08T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4609/3004755,"Rhodin, A.G.J. & Georges, A. 2020. Chelodina pritchardi. The IUCN Red List of Threatened Species 2020: e.T4609A3004755. Accessed on 21 June 2026.",Chelodina pritchardi,Pritchard's Snake-necked Turtle,VU,Decreasing,,800,8000,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",4609,self,True,False,VU
4657,228181133,2023-02-20T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/4657/228181133,"Salvador, A., Martel, A., Recuero Gil, E., Pasmans, F., Martinez Solano, I., Bosch, J., Arntzen, J., García París, M., Denoel, M., Lizana, M., Tejedo, M., Edgar, P., Sá-Sousa, P., Márquez, R. & Asociación Herpetológica Española 2024. Chioglossa lusitanica. The IUCN Red List of Threatened Species 2024: e.T4657A228181133. Accessed on 21 June 2026.",Chioglossa lusitanica,Golden-striped Salamander,NT,Decreasing,,,55468,species,,[],AMPHIBIA,AMPHIBIANS,NT,"Other (Reptiles, Amphib., Crust.)",4657,self,True,False,NT
4672,115069815,2015-07-20T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/4672/115069815,"Daltry, J.C., Henderson, R.W. & Powell, R. 2016. Chironius vincenti (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T4672A115069815. Accessed on 21 June 2026.",Chironius vincenti,St Vincent Blacksnake,CR,Unknown,,12,22,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",4672,self,True,False,CR
4695,152049778,2018-03-13T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4695/152049778,"Cota, M., Guntoro, J., As-singkily, M., Hamidy, A. & Kusrini, M.D. 2019. Chitra chitra (errata version published in 2019). The IUCN Red List of Threatened Species 2019: e.T4695A152049778. Accessed on 21 June 2026.",Chitra chitra,Asian Narrow-headed Softshell Turtle,CR,Decreasing,,,,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",4695,self,True,False,CR
4801,83319486,2017-06-12T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/4801/83319486,"Chapple, D.G. & Cogger, H. 2018. Christinus guentheri. The IUCN Red List of Threatened Species 2018: e.T4801A83319486. Accessed on 21 June 2026.",Christinus guentheri,Lord Howe Island Southern Gecko,VU,Decreasing,,20,,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",4801,self,True,False,VU
4997,115071448,2015-07-22T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/4997/115071448,"Daltry, J.C. 2016. Cnemidophorus vanzoi (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T4997A115071448. Accessed on 21 June 2026.",Cnemidophorus vanzoi,Saint Lucian Whiptail,CR,Increasing,,4,,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",4997,self,True,False,CR
5239,3014028,2019-12-01T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/5239/3014028,"Gentile, G. & Grant, T.D. 2020. Conolophus pallidus. The IUCN Red List of Threatened Species 2020: e.T5239A3014028. Accessed on 21 June 2026.",Conolophus pallidus,Barrington Land Iguana,VU,Unknown,3500-4000,40,40,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",5239,self,True,False,VU
5263,96062132,2018-11-26T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/5263/96062132,IUCN SSC Amphibian Specialist Group 2019. Conraua goliath. The IUCN Red List of Threatened Species 2019: e.T5263A96062132. Accessed on 21 June 2026.,Conraua goliath,Giant Slippery Frog,EN,Decreasing,,,79838.91,species,,[],AMPHIBIA,AMPHIBIANS,EN,"Other (Reptiles, Amphib., Crust.)",5263,self,True,False,EN
5333,197397829,2021-09-01T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/5333/197397829,"Tolley, K.A., Alexander, G.J., Pietersen, D., Conradie, W. & Weeber, J. 2022. Ouroborus cataphractus. The IUCN Red List of Threatened Species 2022: e.T5333A197397829. Accessed on 21 June 2026.",Ouroborus cataphractus,Armadillo Girdled Lizard,NT,Unknown,,,85000,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",5333,self,True,False,NT
5336,197397987,2021-09-01T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/5336/197397987,"Alexander, G.J., Tolley, K.A., Bates, M.F. & Mouton, P.L.F.N. 2022. Smaug giganteus. The IUCN Red List of Threatened Species 2022: e.T5336A197397987. Accessed on 21 June 2026.",Smaug giganteus,Giant Dragon Lizard,VU,Decreasing,677000,,40600,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",5336,self,True,False,VU
5659,212805700,2020-02-25T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/5659/212805700,"Rainwater, T.R., Platt, S.G., Charruau, P., Balaguera-Reina, S.A., Sigler, L., Cedeño-Vázquez, J.R. & Thorbjarnarson, J.B. 2022. Crocodylus acutus (amended version of 2021 assessment). The IUCN Red List of Threatened Species 2022: e.T5659A212805700. Accessed on 21 June 2026.",Crocodylus acutus,American Crocodile,VU,Increasing,5000,3778,12652880,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",5659,self,True,False,VU
5660,3044332,2013-05-30T01:00:00.000+01:00,2014,https://www.iucnredlist.org/species/5660/3044332,"Shirley, M.H. 2014. Mecistops cataphractus. The IUCN Red List of Threatened Species 2014: e.T5660A3044332. Accessed on 21 June 2026.",Mecistops cataphractus,Slender-snouted Crocodile,CR,Decreasing,1000-20000,,3000000,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",5660,self,True,False,CR
5661,181089024,2017-10-19T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/5661/181089024,"Balaguera-Reina, S.A., Espinosa-Blanco, A., Antelo, R., Morales-Betancourt, M. & Seijas, A. 2018. Crocodylus intermedius (errata version published in 2020). The IUCN Red List of Threatened Species 2018: e.T5661A181089024. Accessed on 21 June 2026.",Crocodylus intermedius,Orinoco Crocodile,CR,Decreasing,"90-254,190",1927,615914,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",5661,self,True,False,CR
5667,3046723,2009-06-30T01:00:00.000+01:00,2013,https://www.iucnredlist.org/species/5667/3046723,"Choudhury, B.C. & de Silva, A. 2013. Crocodylus palustris. The IUCN Red List of Threatened Species 2013: e.T5667A3046723. Accessed on 21 June 2026.",Crocodylus palustris,Mugger,VU,Stable,5700-8700,,,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",5667,self,True,False,VU
5670,130856048,2022-02-28T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/5670/130856048,"McMahan, W., Targarona, R., Soberon, R. & Alonso Tabet, M. 2022. Crocodylus rhombifer. The IUCN Red List of Threatened Species 2022: e.T5670A130856048. Accessed on 21 June 2026.",Crocodylus rhombifer,Cuban Crocodile,CR,Decreasing,2400,300,4342,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",5670,self,True,False,CR
5671,3048087,2012-02-23T00:00:00.000+00:00,2012,https://www.iucnredlist.org/species/5671/3048087,"Bezuijen, M., Simpson, B., Behler, N., Daltry, J. & Tempsiripong, Y. 2012. Crocodylus siamensis. The IUCN Red List of Threatened Species 2012: e.T5671A3048087. Accessed on 21 June 2026.",Crocodylus siamensis,Siamese Crocodile,CR,Decreasing,500-1000,,,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",5671,self,True,False,CR
5672,3048281,2012-05-24T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/5672/3048281,"van Weerd, M., C. Pomaro, C., de Leon, J., Antolin, R. & Mercado, V. 2016. Crocodylus mindorensis. The IUCN Red List of Threatened Species 2016: e.T5672A3048281. Accessed on 21 June 2026.",Crocodylus mindorensis,Philippine Crocodile,CR,Decreasing,92-137,25-2000,257309,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",5672,self,True,False,CR
