taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url,popularity
192476,251087254,2023-12-13T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/192476/251087254,"Lorenz, F. & Morrison, H. 2025. Conus madagascariensis. The IUCN Red List of Threatened Species 2025: e.T192476A251087254. Accessed on 26 June 2026.",Conus madagascariensis,,EN,Decreasing,,78372,345439,species,,[],GASTROPODA,CONE_SNAILS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,75.4894390615778,11.342796688529766,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192476,self,73751.32241124821,73751.32241124821,73751.32241124821,,CONE_SNAILS.shp,Senckenberg Ocean Species Alliance,2025,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Senckenberg Ocean Species Alliance 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,192476,self,Conus_madagascariensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_madagascariensis,https://www.wikidata.org/entity/Q1310116,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20madagascariensis%201.jpg,243
192487,250220131,2023-12-13T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/192487/250220131,"Tenorio, M.J. & Limpalaër, L. 2025. Conus echinophilus. The IUCN Red List of Threatened Species 2025: e.T192487A250220131. Accessed on 26 June 2026.",Conus echinophilus,,NT,Decreasing,,152,528,species,,[],GASTROPODA,CONE_SNAILS,NT,"Crustaceans, Molluscs (not comp.)",True,False,NT,-17.15050976216937,14.597089424673824,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192487,self,24.383704524373066,24.383704524373066,24.383704524373066,,CONE_SNAILS.shp,Senckenberg Ocean Species Alliance,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Senckenberg Ocean Species Alliance 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,192487,self,Conus_echinophilus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_echinophilus,https://www.wikidata.org/entity/Q1605826,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20echinophilus%201.jpg,203
192492,250223720,2023-12-13T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/192492/250223720,"Limpalaër, L. 2025. Conus xicoi. The IUCN Red List of Threatened Species 2025: e.T192492A250223720. Accessed on 26 June 2026.",Conus xicoi,,EN,Decreasing,,88,150,species,,[],GASTROPODA,CONE_SNAILS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,13.378652728726896,-8.70384943887217,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192492,self,64.54204601900472,64.54204601900472,64.54204601900472,,CONE_SNAILS.shp,Senckenberg Ocean Species Alliance,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Senckenberg Ocean Species Alliance 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,192492,self,Conus_xicoi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_xicoi,https://www.wikidata.org/entity/Q1608544,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20xicoi%201.jpg,139
192497,2104168,2011-10-27T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192497/2104168,"Monnier, E. 2012. Conus mercator. The IUCN Red List of Threatened Species 2012: e.T192497A2104168. Accessed on 26 June 2026.",Conus mercator,,EN,Unknown,,22,44,species,,[],GASTROPODA,CONE_SNAILS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,-17.49577140924684,14.676420298077709,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192497,self,166.36720975817104,166.36720975817104,166.36720975817104,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192497,self,Conus_mercator,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_mercator,https://www.wikidata.org/entity/Q1309896,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20mercator%201.jpg,333
192499,2104433,2011-10-29T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192499/2104433,"Monnier, E. 2012. Conus taslei. The IUCN Red List of Threatened Species 2012: e.T192499A2104433. Accessed on 26 June 2026.",Conus taslei,,NT,Unknown,,1200,,species,,[],GASTROPODA,CONE_SNAILS,NT,"Crustaceans, Molluscs (not comp.)",True,False,NT,-16.01015083745379,11.220040638850922,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192499,self,111599.04967344942,111599.04967344942,111599.04967344942,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192499,self,Conus_taslei,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_taslei,https://www.wikidata.org/entity/Q1609707,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20taslei%201.jpg,51
192503,2104958,2011-10-27T01:00:00.000+01:00,2013,https://www.iucnredlist.org/species/192503/2104958,"Morrison, H. 2013. Conus thevenardensis. The IUCN Red List of Threatened Species 2013: e.T192503A2104958. Accessed on 26 June 2026.",Conus thevenardensis,,VU,Unknown,,180,180,species,,[],GASTROPODA,CONE_SNAILS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,115.11238696609456,-21.45465277181373,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192503,self,1857.948415451804,1857.948415451804,1857.948415451804,,CONE_SNAILS.shp,"Conch Books, Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books, Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192503,self,Conus_thevenardensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_thevenardensis,https://www.wikidata.org/entity/Q5166099,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20thevenardensis.jpg,163
192522,2108758,2011-10-27T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192522/2108758,"Monnier, E. 2012. Conus bruguieresi. The IUCN Red List of Threatened Species 2012: e.T192522A2108758. Accessed on 26 June 2026.",Conus bruguieresi,,EN,Decreasing,,200,800,species,,[],GASTROPODA,CONE_SNAILS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,-17.44728487338459,14.79927926504339,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,192522,self,130.8262052994708,130.8262052994708,130.8262052994708,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192522,self,Conus_bruguieresi,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Conus_bruguieresi,https://www.wikidata.org/entity/Q19614089,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20bruguieresi%201.jpg,35
192523,2108919,2011-10-26T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192523/2108919,"Tenorio, M.J. 2012. Conus atlanticoselvagem. The IUCN Red List of Threatened Species 2012: e.T192523A2108919. Accessed on 26 June 2026.",Conus atlanticoselvagem,,NT,Unknown,,8,8,species,,[],GASTROPODA,CONE_SNAILS,NT,"Crustaceans, Molluscs (not comp.)",True,False,NT,-22.95218970518093,15.612715439336826,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192523,self,341.2318597543641,341.2318597543641,341.2318597543641,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192523,self,Conus_atlanticoselvagem,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_atlanticoselvagem,https://www.wikidata.org/entity/Q1602781,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20atlanticoselvagem%201.jpg,47
192530,2110172,2011-10-29T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192530/2110172,"Tenorio, M.J. 2012. Conus teodorae. The IUCN Red List of Threatened Species 2012: e.T192530A2110172. Accessed on 26 June 2026.",Conus teodorae,,VU,Stable,,9,9,species,,[],GASTROPODA,CONE_SNAILS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,-22.928069955891957,16.197026094092962,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192530,self,8.410302047366196,8.410302047366196,8.410302047366196,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192530,self,Conus_teodorae,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_teodorae,https://www.wikidata.org/entity/Q1608269,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20teodorae%201.jpg,40
192535,250219066,2023-12-11T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/192535/250219066,"Puillandre, N. & Monnier, E. 2025. Conus curassaviensis. The IUCN Red List of Threatened Species 2025: e.T192535A250219066. Accessed on 26 June 2026.",Conus curassaviensis,,EN,Unknown,,180,340,species,,[],GASTROPODA,CONE_SNAILS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,-69.91638295729345,12.516601826272954,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192535,self,87.46965824790996,87.46965824790996,87.46965824790996,,CONE_SNAILS.shp,Senckenberg Ocean Species Alliance,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Senckenberg Ocean Species Alliance 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,192535,self,Conus_curassaviensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_curassaviensis,https://www.wikidata.org/entity/Q1605313,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20curassaviensis%201.jpg,184
192541,250221255,2023-12-13T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/192541/250221255,"Limpalaër, L. & Tenorio, M.J. 2025. Conus immelmani. The IUCN Red List of Threatened Species 2025: e.T192541A250221255. Accessed on 26 June 2026.",Conus immelmani,,NT,Stable,,2380,2986,species,,[],GASTROPODA,CONE_SNAILS,NT,"Crustaceans, Molluscs (not comp.)",True,False,NT,29.507788894453192,-31.74614553644097,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192541,self,1772.3213169326807,1772.3213169326807,1772.3213169326807,,CONE_SNAILS.shp,Senckenberg Ocean Species Alliance,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Senckenberg Ocean Species Alliance 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,192541,self,Conus_immelmani,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_immelmani,https://www.wikidata.org/entity/Q1609396,,147
192544,2112534,2011-10-27T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192544/2112534,"Tenorio, M.J. 2012. Conus crotchii. The IUCN Red List of Threatened Species 2012: e.T192544A2112534. Accessed on 26 June 2026.",Conus crotchii,,EN,Stable,,40,40,species,,[],GASTROPODA,CONE_SNAILS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,-22.987579642240885,16.056673905644193,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192544,self,142.2638278914106,142.2638278914106,142.2638278914106,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192544,self,Conus_crotchii,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_crotchii,https://www.wikidata.org/entity/Q1604993,https://commons.wikimedia.org/wiki/Special:FilePath/Africonus%20crotchii%2001.jpg,347
192546,250987374,2023-12-14T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/192546/250987374,"Tenorio, M.J. & Limpalaër, L. 2025. Conus aemulus. The IUCN Red List of Threatened Species 2025: e.T192546A250987374. Accessed on 26 June 2026.",Conus aemulus,,EN,Decreasing,,308,464,species,,[],GASTROPODA,CONE_SNAILS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,13.141184031246508,-8.898290796027183,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192546,self,263.35910885823984,263.35910885823984,263.35910885823984,,CONE_SNAILS.shp,Senckenberg Ocean Species Alliance,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Senckenberg Ocean Species Alliance 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,192546,self,Conus_aemulus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_aemulus,https://www.wikidata.org/entity/Q1303651,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20aemulus%201.jpg,322
192572,2118657,2011-10-26T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192572/2118657,"Tenorio, M.J. 2012. Conus fontonae. The IUCN Red List of Threatened Species 2012: e.T192572A2118657. Accessed on 26 June 2026.",Conus fontonae,,VU,Stable,,30,30,species,,[],GASTROPODA,CONE_SNAILS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,-23.002313124620663,16.74096103644357,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192572,self,34.91419421717825,34.91419421717825,34.91419421717825,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192572,self,Conus_fontonae,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_fontonae,https://www.wikidata.org/entity/Q1609442,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20fontonae%201.jpg,45
192584,2121079,2011-10-27T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192584/2121079,"Tenorio, M.J. 2012. Conus diminutus. The IUCN Red List of Threatened Species 2012: e.T192584A2121079. Accessed on 26 June 2026.",Conus diminutus,,NT,Stable,,76,76,species,,[],GASTROPODA,CONE_SNAILS,NT,"Crustaceans, Molluscs (not comp.)",True,False,NT,-22.95919288612954,16.12800642135379,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192584,self,109.97746315416327,109.97746315416327,109.97746315416327,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192584,self,Conus_diminutus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_diminutus,https://www.wikidata.org/entity/Q1605062,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20diminutus%201.jpg,229
192594,2124378,2011-10-26T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192594/2124378,"Tenorio, M.J. 2012. Conus allaryi. The IUCN Red List of Threatened Species 2012: e.T192594A2124378. Accessed on 26 June 2026.",Conus allaryi,,VU,Unknown,,60,60,species,,[],GASTROPODA,CONE_SNAILS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,13.240229651165455,-12.206796832564766,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192594,self,7527.699484138211,7527.699484138211,7527.699484138211,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192594,self,Conus_allaryi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_allaryi,https://www.wikidata.org/entity/Q1602309,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20allaryi%201.jpg,207
192602,2125392,2011-07-10T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192602/2125392,"Tenorio, M.J. 2012. Conus salreiensis. The IUCN Red List of Threatened Species 2012: e.T192602A2125392. Accessed on 26 June 2026.",Conus salreiensis,,CR,Decreasing,,9,12,species,,[],GASTROPODA,CONE_SNAILS,CR,"Crustaceans, Molluscs (not comp.)",True,False,CR,-22.930292027942382,16.172036688120375,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192602,self,18.145130475560507,18.145130475560507,18.145130475560507,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192602,self,Conus_salreiensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_salreiensis,https://www.wikidata.org/entity/Q1608935,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20salreiensis%201.jpg,188
192610,2126961,2011-10-28T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192610/2126961,"Tenorio, M.J. 2012. Conus saragasae. The IUCN Red List of Threatened Species 2012: e.T192610A2126961. Accessed on 26 June 2026.",Conus saragasae,,NT,Unknown,,14,34,species,,[],GASTROPODA,CONE_SNAILS,NT,"Crustaceans, Molluscs (not comp.)",True,False,NT,-24.78150185912144,16.7568524668726,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,192610,self,14.361879591531014,14.361879591531014,14.361879591531014,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192610,self,Conus_saragasae,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_saragasae,https://www.wikidata.org/entity/Q1608504,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20saragasae%201.jpg,109
192613,2127915,2011-10-28T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192613/2127915,"Monnier, E. 2012. Conus guinaicus. The IUCN Red List of Threatened Species 2012: e.T192613A2127915. Accessed on 26 June 2026.",Conus guinaicus,,VU,Unknown,,94,190,species,,[],GASTROPODA,CONE_SNAILS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,-17.27387873766291,14.362092916547557,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,192613,self,3977.3251791991383,3977.3251791991383,3977.3251791991383,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192613,self,Conus_guinaicus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_guinaicus,https://www.wikidata.org/entity/Q1610038,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20guinaicus%20004.jpg,228
192626,2130318,2011-10-26T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/192626/2130318,"Tenorio, M.J. 2012. Conus mordeirae. The IUCN Red List of Threatened Species 2012: e.T192626A2130318. Accessed on 26 June 2026.",Conus mordeirae,,CR,Decreasing,,18,18,species,,[],GASTROPODA,CONE_SNAILS,CR,"Crustaceans, Molluscs (not comp.)",True,False,CR,-22.966853984885635,16.663105812941808,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192626,self,27.936592338076863,27.936592338076863,27.936592338076863,,CONE_SNAILS.shp,"Conch Books Hackenheim, Germany",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Conch Books Hackenheim, Germany 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",192626,self,Conus_mordeirae,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_mordeirae,https://www.wikidata.org/entity/Q1312178,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20mordeirae%201.jpg,59
192643,250221822,2023-12-11T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/192643/250221822,"Puillandre, N. & Monnier, E. 2025. Conus kirkandersi. The IUCN Red List of Threatened Species 2025: e.T192643A250221822. Accessed on 26 June 2026.",Conus kirkandersi,Kirk Ander's Cone,VU,Unknown,,344,2506,species,,[],GASTROPODA,CONE_SNAILS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,-86.70929165500918,21.236982557305645,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,192643,self,447.8331759143395,447.8331759143395,447.8331759143395,,CONE_SNAILS.shp,Senckenberg Ocean Species Alliance,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Senckenberg Ocean Species Alliance 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,192643,self,Conus_kirkandersi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_kirkandersi,https://www.wikidata.org/entity/Q48968423,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20kirkandersi%20001.jpg,283
192658,250222774,2023-12-13T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/192658/250222774,"Monnier, E. & Puillandre, N. 2025. Conus richardbinghami. The IUCN Red List of Threatened Species 2025: e.T192658A250222774. Accessed on 26 June 2026.",Conus richardbinghami,Richard's Cone,EN,Decreasing,,152,315,species,,[],GASTROPODA,CONE_SNAILS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,-79.24305268932983,25.7313079700565,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,192658,self,142.39329824378746,142.39329824378746,142.39329824378746,,CONE_SNAILS.shp,Senckenberg Ocean Species Alliance,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Senckenberg Ocean Species Alliance 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,192658,self,Conus_richardbinghami,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conus_richardbinghami,https://www.wikidata.org/entity/Q1608389,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20richardbinghami%201.jpg,162
192675,251011630,2023-12-13T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/192675/251011630,"Morrison, H. & Lorenz, F. 2025. Conasprella baccata. The IUCN Red List of Threatened Species 2025: e.T192675A251011630. Accessed on 26 June 2026.",Conasprella baccata,,VU,Decreasing,,5328,88882,species,,[],GASTROPODA,CONE_SNAILS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,-80.11084868113423,8.039797480713423,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,192675,self,38564.57066668511,38564.57066668511,38564.57066668511,,CONE_SNAILS.shp,Senckenberg Ocean Species Alliance,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Senckenberg Ocean Species Alliance 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,192675,self,Conasprella_baccata,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Conasprella_baccata,https://www.wikidata.org/entity/Q1604905,https://commons.wikimedia.org/wiki/Special:FilePath/Conus%20baccatus%201.jpg,119
